Gene	Temps (h)	Alginate 1	Alginate 2	Alginate 3	Alginate 4	Maltose 1	Maltose 2	Maltose 3	Maltose 4
C	C	1	1	1	1	2	2	2	2
R	R	1	2	3	4	1	2	3	4
4130	26,5	0,387492370149119	0,367980324882788	0,329181458817663	0,33886682403556	0,037822664001414	0,027792216502693	0,035350121074365	0,044354111974844
4130	30,5	0,747318277420751	0,489944802615514	0,530967840215801	0,418299634410034	0,047341434028829	0,118468101940905	0,038134823871702	0,136330740452458
4130	44,5	0,640702299535861	0,773591688081044	2,45924500107915	1,53678276056591	0,113635957657794	0,065394182535013	0,089967972921323	0,147363746747539
4131	0	0,068304117737264	0,064634430548704	0,068778948448742	0,056348543547781	0,068304117737264	0,064634430548704	0,068778948448742	0,056348543547781
4131	0,5	9,42710835393143	6,36520401928988	6,34162624800218	6,51386743510761	0,085594244168772	0,112535323038746	0,171514045957733	0,193453306226139
4131	1	13,1011566425797	8,31631439711015	9,26179097619647	9,26057623767685	0,056837955905867	0,068198271572294	0,115192051670145	0,098321720327862
4131	3,5	5,9838133646721	3,28447636216161	4,80820404657524	4,79515215618369	0,106352853795002	0,083390444967949	0,086811559400608	0,110032328032353
4131	6,5	3,71599016235301	1,3661845361319	NA	2,12844986627547	0,092125343619325	0,186223865853175	0,028600116459377	0,026783454739145
4131	9,25	1,27117997652898	0,822662354262121	1,10597220931137	1,31869335721096	0,032292456904109	0,023561220056868	0,042393302989629	0,030306868216632
4131	12,5	0,937592987608671	0,896706194698228	1,16067694133413	0,943769644409131	0,028018605586743	0,02741622898296	0,02247347723242	0,032355617055038
4131	18,5	0,850475224802498	0,555783080588655	0,632976016135203	0,603991360935522	0,023061473303137	0,025900952302397	0,021846960661122	0,023129937814159
4131	22,5	0,534542659591289	0,335225429846824	0,364337916081409	0,500033801082638	0,064661914232417	0,062786492805702	0,059319207443069	0,060148592556406
4131	26,5	0,447681901909414	0,416221647961934	0,515370066746206	0,438273649860854	0,07269462371903	0,054510736676902	0,065091182347262	0,077036089219466
4131	30,5	0,889785044351498	0,61528633012265	0,260636440870841	0,524386749699787	0,091905181877396	0,158926220679923	0,086736703807568	0,164048268128513
4131	44,5	1,35166039353811	0,843002230282238	3,20547330484457	1,62921103333184	0,539271473436155	0,271763405632979	0,268127172440569	0,421868638095384
4132	0	0,01061340906379	0,02135269085643	0,011855757349727	0,025596744336358	0,01061340906379	0,02135269085643	0,011855757349727	0,025596744336358
4132	0,5	0,972039616938707	2,20767621317977	3,38810234823467	4,71273569109656	0,078267658659675	0,062276020936855	0,10425363577823	0,059034586869616
4132	1	4,23246418259201	7,89490860035896	8,45541613996046	7,77683750346344	0,052448264226076	0,048900245380658	0,112032341248662	0,049999127051273
4132	3,5	2,54126391133005	3,90031568006691	4,34652637465584	4,35297624014216	0,059861463421758	0,038527151015279	0,04576437596798	0,04933858973391
